market,BBW_THRESHOLD,BB_PERIOD,BB_STD_DEV,ATR_MULTIPLIER_TP,ATR_MULTIPLIER_SL,trading_fee,win_count,loss_count,pnl
PIPPINUSDT,0.08,21,1.7,3,1.0,0.0061,58,128,44.99227850919325
PIPPINUSDT,0.08,19,1.7,4,2.0,0.0061,46,75,44.92829002219297
PIPPINUSDT,0.08,18,1.7,2,1.0,0.0061,82,116,44.89987840400287
PIPPINUSDT,0.06,21,1.7,1,1.0,0.0061,227,199,44.71868172323742
PIPPINUSDT,0.08,20,1.9,3,2.0,0.0061,54,68,44.49153211566557
PIPPINUSDT,0.08,19,1.7,3,2.0,0.0061,59,74,44.393973698679225
PIPPINUSDT,0.05,18,1.7,3,2.0,0.0061,118,159,44.33191792537167
PIPPINUSDT,0.1,21,2.2,3,3.0,0.0061,27,21,44.28214981156475
PIPPINUSDT,0.08,21,2.2,3,3.0,0.0061,43,37,44.100453728281884
PIPPINUSDT,0.08,18,1.8,4,2.0,0.0061,43,71,43.95739939154791
PIPPINUSDT,0.05,21,2.0,3,1.0,0.0061,109,229,43.938292820187975
PIPPINUSDT,0.07,20,1.7,4,4.0,0.0061,53,48,43.93652996112499
PIPPINUSDT,0.04,21,1.8,4,1.0,0.0061,107,317,43.6179032648053
PIPPINUSDT,0.08,19,2.0,1,1.0,0.0061,94,75,43.5615783039904
